plant_id,animal,toxic,clinical_signs
764,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
764,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
764,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
765,cat,FALSE,null
765,dog,FALSE,null
765,horse,TRUE,null
766,cat,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
766,dog,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
766,horse,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
767,cat,FALSE,null
767,dog,FALSE,null
767,horse,TRUE,null
768,cat,FALSE,null
768,dog,FALSE,null
768,horse,FALSE,null
769,cat,FALSE,null
769,dog,FALSE,null
769,horse,TRUE,null
770,cat,TRUE,"Vomiting, diarrhea, hypersalivation, weakness, coma, hypotension, CNS depression, cardiovascular collapse and death. Ingestion of a few leaves can cause serious problems. Rhododendron is typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
770,dog,TRUE,"Vomiting, diarrhea, hypersalivation, weakness, coma, hypotension, CNS depression, cardiovascular collapse and death. Ingestion of a few leaves can cause serious problems. Rhododendron is typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
770,horse,TRUE,"Vomiting, diarrhea, hypersalivation, weakness, coma, hypotension, CNS depression, cardiovascular collapse and death. Ingestion of a few leaves can cause serious problems. Rhododendron is typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
771,cat,TRUE,"Kidney failure, tremors, salivation."
771,dog,TRUE,"Kidney failure, tremors, salivation."
771,horse,TRUE,"Kidney failure, tremors, salivation."
772,cat,FALSE,null
772,dog,FALSE,null
772,horse,TRUE,null
773,cat,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)."
773,dog,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)."
773,horse,TRUE,"Vomiting (occasionally with blood), depression, anorexia, hypersalivation, dilated pupils (cats)."
774,cat,FALSE,null
774,dog,FALSE,null
774,horse,TRUE,null
775,cat,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
775,dog,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
775,horse,TRUE,"Vomiting, salvation, diarrhea; large ingestions cause convulsions, low blood pressure, tremors and cardiac arrhythmias. Bulbs are the most poisonous part."
776,cat,TRUE,null
776,dog,TRUE,null
776,horse,TRUE,null
777,cat,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
777,dog,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
777,horse,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
778,cat,FALSE,null
778,dog,FALSE,null
778,horse,FALSE,null
779,cat,FALSE,null
779,dog,FALSE,null
779,horse,FALSE,null
780,cat,TRUE,"Vomiting, diarrhea, nausea, anorexia."
780,dog,TRUE,"Vomiting, diarrhea, nausea, anorexia."
780,horse,TRUE,"Vomiting, diarrhea, nausea, anorexia."
781,cat,TRUE,"Vomiting, diarrhea, nausea, anorexia."
781,dog,TRUE,"Vomiting, diarrhea, nausea, anorexia."
781,horse,TRUE,"Vomiting, diarrhea, nausea, anorexia."
782,cat,TRUE,"Vomiting, diarrhea, hypersalivation, weakness, coma, hypotension, CNS depression, cardiovascular collapse and death. Ingestion of a few leaves can cause serious problems. Rhododendron is typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
782,dog,TRUE,"Vomiting, diarrhea, hypersalivation, weakness, coma, hypotension, CNS depression, cardiovascular collapse and death. Ingestion of a few leaves can cause serious problems. Rhododendron is typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
782,horse,TRUE,"Vomiting, diarrhea, hypersalivation, weakness, coma, hypotension, CNS depression, cardiovascular collapse and death. Ingestion of a few leaves can cause serious problems. Rhododendron is typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
783,cat,TRUE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
783,dog,FALSE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
783,horse,FALSE,"Vomiting, inappetence, lethargy, kidney failure, and death is possible. Cats are only species known to be affected."
784,cat,TRUE,"Vomiting, diarrhea, low blood pressure, depression, tremors, seizures, coma, death."
784,dog,TRUE,"Vomiting, diarrhea, low blood pressure, depression, tremors, seizures, coma, death."
784,horse,TRUE,"Vomiting, diarrhea, low blood pressure, depression, tremors, seizures, coma, death."
785,cat,TRUE,"The plant is not usually eaten unless other forage is unavailable, or when incorporated into hay. Poisonings occur at ingestions of 50%- 200% of the animal's body weight over a 60 to 90 day period of grazing. Clinical signs have been referred to as ""chewing disease"", where horses chew but are unable to obtain food or swallow. Signs seen include a grinning appearance, open mouth with protruding, lolling tongue, yawning, head tossing, central nervous system depression, lost interest in food, difficulty breathing due to inhalation of food, submerging the head in water in an attempt to drink. Death can occur due to lack of eating and drinking, leading to dehydration and malnutrition."
785,dog,TRUE,"The plant is not usually eaten unless other forage is unavailable, or when incorporated into hay. Poisonings occur at ingestions of 50%- 200% of the animal's body weight over a 60 to 90 day period of grazing. Clinical signs have been referred to as ""chewing disease"", where horses chew but are unable to obtain food or swallow. Signs seen include a grinning appearance, open mouth with protruding, lolling tongue, yawning, head tossing, central nervous system depression, lost interest in food, difficulty breathing due to inhalation of food, submerging the head in water in an attempt to drink. Death can occur due to lack of eating and drinking, leading to dehydration and malnutrition."
785,horse,TRUE,"The plant is not usually eaten unless other forage is unavailable, or when incorporated into hay. Poisonings occur at ingestions of 50%- 200% of the animal's body weight over a 60 to 90 day period of grazing. Clinical signs have been referred to as ""chewing disease"", where horses chew but are unable to obtain food or swallow. Signs seen include a grinning appearance, open mouth with protruding, lolling tongue, yawning, head tossing, central nervous system depression, lost interest in food, difficulty breathing due to inhalation of food, submerging the head in water in an attempt to drink. Death can occur due to lack of eating and drinking, leading to dehydration and malnutrition."
786,cat,FALSE,null
786,dog,FALSE,null
786,horse,FALSE,null
787,cat,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
787,dog,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
787,horse,TRUE,"Vomiting, diarrhea, anorexia, depression, irregular heart beat, death"
788,cat,TRUE,"Weakness, incoordination, seizures, coma, respiratory failure, death (rare in pets)."
788,dog,TRUE,"Weakness, incoordination, seizures, coma, respiratory failure, death (rare in pets)."
788,horse,TRUE,"Weakness, incoordination, seizures, coma, respiratory failure, death (rare in pets)."
789,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
789,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
789,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
790,cat,FALSE,null
790,dog,FALSE,null
790,horse,TRUE,null
791,cat,TRUE,"Vomiting, melena, icterus, increased thirst, hemorrhagic gastroenteritis, bruising, coagulopathy, liver damage, liver failure, death."
791,dog,TRUE,"Vomiting, melena, icterus, increased thirst, hemorrhagic gastroenteritis, bruising, coagulopathy, liver damage, liver failure, death."
791,horse,TRUE,"Vomiting, melena, icterus, increased thirst, hemorrhagic gastroenteritis, bruising, coagulopathy, liver damage, liver failure, death."
792,cat,FALSE,null
792,dog,FALSE,null
792,horse,TRUE,null
793,cat,FALSE,null
793,dog,FALSE,null
793,horse,TRUE,null
794,cat,FALSE,null
794,dog,FALSE,null
794,horse,FALSE,null
795,cat,FALSE,null
795,dog,FALSE,null
795,horse,TRUE,null
796,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
796,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
796,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
797,cat,FALSE,null
797,dog,FALSE,null
797,horse,FALSE,null
798,cat,FALSE,null
798,dog,FALSE,null
798,horse,FALSE,null
799,cat,FALSE,null
799,dog,FALSE,null
799,horse,TRUE,null
800,cat,FALSE,null
800,dog,FALSE,null
800,horse,TRUE,null
801,cat,FALSE,null
801,dog,FALSE,null
801,horse,FALSE,null
802,cat,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
802,dog,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
802,horse,TRUE,"Oral irritation, intense burning and irritation of the mouth, lips, tongue, excessive drooling, vomiting, difficulty in swallowing."
803,cat,TRUE,"The plant is commonly ingested when horses have very little suitable vegetation to graze on; ingestions over several days or weeks may result in adverse clinical effects. The toxic component breaks down thiamine (an essential nutrient for central nervous system function and metabolism). Clinical signs include weight loss, central nervous system disorders, muscle weakness gradually progressing in severity, convulsions and death."
803,dog,TRUE,"The plant is commonly ingested when horses have very little suitable vegetation to graze on; ingestions over several days or weeks may result in adverse clinical effects. The toxic component breaks down thiamine (an essential nutrient for central nervous system function and metabolism). Clinical signs include weight loss, central nervous system disorders, muscle weakness gradually progressing in severity, convulsions and death."
803,horse,TRUE,"The plant is commonly ingested when horses have very little suitable vegetation to graze on; ingestions over several days or weeks may result in adverse clinical effects. The toxic component breaks down thiamine (an essential nutrient for central nervous system function and metabolism). Clinical signs include weight loss, central nervous system disorders, muscle weakness gradually progressing in severity, convulsions and death."
804,cat,TRUE,null
804,dog,TRUE,null
804,horse,TRUE,null
805,cat,TRUE,"Mild vomiting, diarrhea."
805,dog,TRUE,"Mild vomiting, diarrhea."
805,horse,TRUE,"Mild vomiting, diarrhea."
806,cat,FALSE,null
806,dog,FALSE,null
806,horse,TRUE,null
807,cat,TRUE,"Vomiting, depression, diarrhea. Cyanide intoxication is rare - usually produces more of a gastrointestinal disturbance."
807,dog,TRUE,"Vomiting, depression, diarrhea. Cyanide intoxication is rare - usually produces more of a gastrointestinal disturbance."
807,horse,TRUE,"Vomiting, depression, diarrhea. Cyanide intoxication is rare - usually produces more of a gastrointestinal disturbance."
808,cat,FALSE,null
808,dog,FALSE,null
808,horse,FALSE,null
809,cat,TRUE,"All parts of the plant have toxic potential, although the possibility of serious effects is usually limited to ingestions of large quantities. Consuming Oxalis species can produce colic in horses, and kidney failure is possible if significant amounts are eaten."
809,dog,TRUE,"All parts of the plant have toxic potential, although the possibility of serious effects is usually limited to ingestions of large quantities. Consuming Oxalis species can produce colic in horses, and kidney failure is possible if significant amounts are eaten."
809,horse,TRUE,"All parts of the plant have toxic potential, although the possibility of serious effects is usually limited to ingestions of large quantities. Consuming Oxalis species can produce colic in horses, and kidney failure is possible if significant amounts are eaten."
810,cat,FALSE,null
810,dog,FALSE,null
810,horse,FALSE,null
811,cat,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
811,dog,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
811,horse,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
812,cat,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
812,dog,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
812,horse,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
813,cat,FALSE,null
813,dog,FALSE,null
813,horse,FALSE,null
814,cat,TRUE,"Mild vomiting, diarrhea."
814,dog,TRUE,"Mild vomiting, diarrhea."
814,horse,TRUE,"Mild vomiting, diarrhea."
815,cat,FALSE,null
815,dog,FALSE,null
815,horse,TRUE,null
816,cat,FALSE,null
816,dog,FALSE,null
816,horse,FALSE,null
817,cat,FALSE,null
817,dog,FALSE,null
817,horse,FALSE,null
818,cat,TRUE,"Nausea, retching"
818,dog,TRUE,"Nausea, retching"
818,horse,TRUE,"Nausea, retching"
819,cat,FALSE,null
819,dog,FALSE,null
819,horse,TRUE,null
820,cat,TRUE,"Nausea, retching"
820,dog,TRUE,"Nausea, retching"
820,horse,TRUE,"Nausea, retching"
821,cat,FALSE,null
821,dog,FALSE,null
821,horse,TRUE,null
822,cat,FALSE,null
822,dog,FALSE,null
822,horse,TRUE,null
823,cat,FALSE,null
823,dog,FALSE,null
823,horse,TRUE,null
824,cat,FALSE,null
824,dog,FALSE,null
824,horse,TRUE,null
825,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
825,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
825,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
826,cat,FALSE,null
826,dog,FALSE,null
826,horse,TRUE,null
827,cat,FALSE,null
827,dog,FALSE,null
827,horse,FALSE,null
828,cat,FALSE,null
828,dog,FALSE,null
828,horse,FALSE,null
829,cat,TRUE,"Salivation, vomiting, drooling,lethargy, diarrhea. Highest concentration in rhizomes."
829,dog,TRUE,"Salivation, vomiting, drooling,lethargy, diarrhea. Highest concentration in rhizomes."
829,horse,TRUE,"Salivation, vomiting, drooling,lethargy, diarrhea. Highest concentration in rhizomes."
830,cat,TRUE,"Nausea, vomiting, diarrhea."
830,dog,TRUE,"Nausea, vomiting, diarrhea."
830,horse,TRUE,"Nausea, vomiting, diarrhea."
831,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
831,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
831,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
832,cat,TRUE,"Salivation, vomiting, diarrhea. Following large ingestions of tubers: heart rhythm abnormalities, seizures, death"
832,dog,TRUE,"Salivation, vomiting, diarrhea. Following large ingestions of tubers: heart rhythm abnormalities, seizures, death"
832,horse,TRUE,"Salivation, vomiting, diarrhea. Following large ingestions of tubers: heart rhythm abnormalities, seizures, death"
833,cat,TRUE,"Vomiting, diarrhea, depression, anorexia, occasionally bloody diarrhea or vomiting"
833,dog,TRUE,"Vomiting, diarrhea, depression, anorexia, occasionally bloody diarrhea or vomiting"
833,horse,TRUE,"Vomiting, diarrhea, depression, anorexia, occasionally bloody diarrhea or vomiting"
834,cat,FALSE,null
834,dog,FALSE,null
834,horse,TRUE,null
835,cat,FALSE,null
835,dog,FALSE,null
835,horse,TRUE,null
836,cat,FALSE,null
836,dog,FALSE,null
836,horse,TRUE,null
837,cat,FALSE,No records of toxic ingestion from this plant.
837,dog,FALSE,No records of toxic ingestion from this plant.
837,horse,FALSE,No records of toxic ingestion from this plant.
838,cat,FALSE,null
838,dog,FALSE,null
838,horse,TRUE,null
839,cat,FALSE,null
839,dog,FALSE,null
839,horse,TRUE,null
840,cat,TRUE,"Vomiting, diarrhea, abdominal pain, weakness. Heart rhythm abnormalities with large doses."
840,dog,TRUE,"Vomiting, diarrhea, abdominal pain, weakness. Heart rhythm abnormalities with large doses."
840,horse,TRUE,"Vomiting, diarrhea, abdominal pain, weakness. Heart rhythm abnormalities with large doses."
841,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
841,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
841,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
842,cat,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
842,dog,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
842,horse,TRUE,"Oral irritation, intense burning and irritation of mouth , tongue and lips, excessive drooling, vomiting, difficulty swallowing"
843,cat,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
843,dog,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
843,horse,TRUE,"allergic dermatitis with repeated dermal exposure. Berry ingestion could result in gastric upset (vomiting, abdominal pain, or diarrhea.)"
844,cat,TRUE,"Photosensitization (ulcerative and exudative dermatitis), ocular toxicity"
844,dog,TRUE,"Photosensitization (ulcerative and exudative dermatitis), ocular toxicity"
844,horse,TRUE,"Photosensitization (ulcerative and exudative dermatitis), ocular toxicity"
845,cat,TRUE,Photosensitization (ulcerative and exudative dermatitis).
845,dog,TRUE,Photosensitization (ulcerative and exudative dermatitis).
845,horse,TRUE,Photosensitization (ulcerative and exudative dermatitis).
846,cat,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
846,dog,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
846,horse,TRUE,"Vomiting, diarrhea, depression, cardiovascular collapse, hypersalivation, weakness, coma, low blood pressure, death. Ingestion of a few leaves can cause serious problems."
847,cat,FALSE,null
847,dog,FALSE,null
847,horse,FALSE,null
848,cat,FALSE,null
848,dog,FALSE,null
848,horse,TRUE,null
849,cat,FALSE,null
849,dog,FALSE,null
849,horse,TRUE,null
850,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
850,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
850,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing"
851,cat,TRUE,"Vomiting, inappetence, lethargy, kidney failure and death is possible. Cats are only species known to be affected."
851,dog,FALSE,"Vomiting, inappetence, lethargy, kidney failure and death is possible. Cats are only species known to be affected."
851,horse,FALSE,"Vomiting, inappetence, lethargy, kidney failure and death is possible. Cats are only species known to be affected."
852,cat,TRUE,"While this plant does contain potentially toxic substances, the most common effects seen are mild vomiting and diarrhea."
852,dog,TRUE,"While this plant does contain potentially toxic substances, the most common effects seen are mild vomiting and diarrhea."
852,horse,TRUE,"While this plant does contain potentially toxic substances, the most common effects seen are mild vomiting and diarrhea."
853,cat,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
853,dog,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
853,horse,TRUE,"Contact dermatitis, vomiting, diarrhea, anorexia, allergic reactions. Long term use can lead to bleeding tendencies."
854,cat,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
854,dog,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
854,horse,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
855,cat,FALSE,null
855,dog,FALSE,null
855,horse,FALSE,null
856,cat,FALSE,null
856,dog,FALSE,null
856,horse,TRUE,null
857,cat,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
857,dog,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
857,horse,TRUE,"In cats: dilated pupils, abdominal pain, increased heartrate and drooling. In both cats and dogs: vomiting, depression, inappetence, drooling, incoordination, and weakness."
858,cat,TRUE,"The plant can accumulate toxic concentrations of the poisonous compounds. Poisonings typically occur during periods of high rainfall amounts, after grazing on the rapidly growing young green plants for periods of one week to six months, with an average of 8 weeks. Clinical effects include a loss of nerve function to the hind legs and bladder, stumbling when forced to move, progressing to complete paralysis of the hind limbs. Affected animals may be unable to go backwards (back up); bladder paralysis can result in over filling and constant dribbling of urine, which can in turn lead to scalding of the hind legs in mares and/or bladder infection. Poisonings may also be associated with fetal deformities or fetal death."
858,dog,TRUE,"The plant can accumulate toxic concentrations of the poisonous compounds. Poisonings typically occur during periods of high rainfall amounts, after grazing on the rapidly growing young green plants for periods of one week to six months, with an average of 8 weeks. Clinical effects include a loss of nerve function to the hind legs and bladder, stumbling when forced to move, progressing to complete paralysis of the hind limbs. Affected animals may be unable to go backwards (back up); bladder paralysis can result in over filling and constant dribbling of urine, which can in turn lead to scalding of the hind legs in mares and/or bladder infection. Poisonings may also be associated with fetal deformities or fetal death."
858,horse,TRUE,"The plant can accumulate toxic concentrations of the poisonous compounds. Poisonings typically occur during periods of high rainfall amounts, after grazing on the rapidly growing young green plants for periods of one week to six months, with an average of 8 weeks. Clinical effects include a loss of nerve function to the hind legs and bladder, stumbling when forced to move, progressing to complete paralysis of the hind limbs. Affected animals may be unable to go backwards (back up); bladder paralysis can result in over filling and constant dribbling of urine, which can in turn lead to scalding of the hind legs in mares and/or bladder infection. Poisonings may also be associated with fetal deformities or fetal death."
859,cat,FALSE,null
859,dog,FALSE,null
859,horse,FALSE,null
860,cat,FALSE,null
860,dog,FALSE,null
860,horse,FALSE,null
861,cat,FALSE,null
861,dog,FALSE,null
861,horse,TRUE,null
862,cat,FALSE,null
862,dog,FALSE,null
862,horse,FALSE,null
863,cat,TRUE,"Salivation, vomiting (bloody), diarrhea (bloody), shock, kidney failure, liver damage, bone marrow suppression."
863,dog,TRUE,"Salivation, vomiting (bloody), diarrhea (bloody), shock, kidney failure, liver damage, bone marrow suppression."
863,horse,TRUE,"Salivation, vomiting (bloody), diarrhea (bloody), shock, kidney failure, liver damage, bone marrow suppression."
864,cat,TRUE,"Wilted leaves are considered to be most toxic. Damage to red blood cells, resulting in decreased ability to carry oxygen to tissues; darkening of the membranes around the eyes/mouth,weakness, feed refusal, central nervous system depression, abdominal discomfort, laminitis, discolored urine, abortion in pregnant mares. Death can occur within 18 hours or as long as 7-10 days after ingestion. Most cases of poisoning are reported during midsummer through early winter."
864,dog,TRUE,"Wilted leaves are considered to be most toxic. Damage to red blood cells, resulting in decreased ability to carry oxygen to tissues; darkening of the membranes around the eyes/mouth,weakness, feed refusal, central nervous system depression, abdominal discomfort, laminitis, discolored urine, abortion in pregnant mares. Death can occur within 18 hours or as long as 7-10 days after ingestion. Most cases of poisoning are reported during midsummer through early winter."
864,horse,TRUE,"Wilted leaves are considered to be most toxic. Damage to red blood cells, resulting in decreased ability to carry oxygen to tissues; darkening of the membranes around the eyes/mouth,weakness, feed refusal, central nervous system depression, abdominal discomfort, laminitis, discolored urine, abortion in pregnant mares. Death can occur within 18 hours or as long as 7-10 days after ingestion. Most cases of poisoning are reported during midsummer through early winter."
865,cat,FALSE,null
865,dog,FALSE,null
865,horse,FALSE,null
866,cat,FALSE,null
866,dog,FALSE,null
866,horse,FALSE,null
867,cat,TRUE,"Weakness, lethargy, pacing, head pressing, tremors, seizures and possibly death."
867,dog,TRUE,"Weakness, lethargy, pacing, head pressing, tremors, seizures and possibly death."
867,horse,TRUE,"Weakness, lethargy, pacing, head pressing, tremors, seizures and possibly death."
868,cat,TRUE,"Diarrhea, hallucinations: Mold damaged plants can cause respiratory distress in livestock"
868,dog,TRUE,"Diarrhea, hallucinations: Mold damaged plants can cause respiratory distress in livestock"
868,horse,TRUE,"Diarrhea, hallucinations: Mold damaged plants can cause respiratory distress in livestock"
869,cat,TRUE,"Mild gastrointestinal signs, mild dermatitis"
869,dog,TRUE,"Mild gastrointestinal signs, mild dermatitis"
